# CONCURRENCY.tsv — pre-decided Rust ownership/lock class for every long-lived mutable field in the daemon.
# Master plan §6.4. This is authoritative: port agents MUST use the `class` + `rust_type` here and never invent local locking.
# The data table starts after the "## Lock ordering" preamble, at the `ts_file<TAB>field` header row. TAB-separated.
#
# Classes (plan §6.4):
#   SINGLE_TASK — touched from exactly one spawned task (a session actor, a timer loop) → plain owned state in that task; no lock.
#   SHARED_MAP  — concurrent map keyed by id, mutated/read from many tasks → Arc<DashMap<K,V>> (default) or Arc<Mutex<HashMap>>.
#   PER_ENTITY  — per-chat mutable state (message list, permission FIFO, queued refs, plan-mode, inflight guards) → folded into
#                 one ChatState behind ONE per-chat lock: Arc<Mutex<ChatState>>. The registry that holds them is SHARED_MAP.
#   BROADCAST   — event fan-out (EventEmitter, per-connection sinks) → tokio::sync::broadcast::Sender / per-client mpsc.
#   DB          — persisted behind the Db handle (single rusqlite conn, WAL, spawn_blocking). No in-memory lock; the Db owns it.
#
# Verification note: every class below was checked against the cited mutation sites (grepped + read), NOT inferred from names.
#
# =====================================================================================================================
# ## Lock ordering
# =====================================================================================================================
#
# The JS daemon is single-threaded: `activeChats`, `queuedRefs`, `MessageCache`, `PermissionManager`, and `EventHandler.displayCache`
# are all mutated and read freely across route handlers, WS client-event handlers, session sinks, and timers with zero locking.
# The Rust port INTRODUCES shared-state concurrency (axum request tasks, WS reader tasks, per-session child-stdout reader tasks,
# and background timer tasks all touch this state). These rules make that safe. Break one and you get a deadlock or a race the
# JS version never had.
#
# 1. ONE lock per chat, and it is a LEAF. Fold the five chatId-keyed maps (ActiveChat, queuedRefs, message list, pending-permission
#    FIFO, interrupted flag, displayCache, plan-mode, inflight-load/start/interrupt guards, turnStartedAt) into a single
#    `ChatState` guarded by `Arc<Mutex<ChatState>>`. Do NOT give each its own lock — the JS code mutates several together per event
#    (see sendMessage / event-handler onResult), so separate locks would need multi-lock acquisition and could deadlock.
#
# 2. REGISTRY MAP BEFORE CHAT LOCK. `activeChats: Arc<DashMap<ChatId, Arc<Mutex<ChatState>>>>`. To touch a chat: look it up in the
#    DashMap, CLONE the Arc<Mutex<ChatState>>, DROP the DashMap guard (end the `get`/entry borrow), THEN `.lock()` the chat.
#    Never hold a DashMap shard guard while awaiting a chat lock — that pins a shard and deadlocks any other chat hashing to it.
#
# 3. NEVER HOLD THE CHAT LOCK ACROSS AN .await THAT EMITS EVENTS OR DOES SESSION I/O. This is the load-bearing rule. In TS,
#    `emitEvent(...)` and `session.sendMessage(...)` sit inline between state mutations. In Rust: (a) mutate/snapshot ChatState
#    under the guard, (b) DROP the guard, (c) then `emitEvent` (fans out to WS clients and can re-enter chat-manager) and `.await`
#    session stdin/spawn/kill/interrupt (awaits a child process). Holding the lock across either re-enters or blocks the actor and
#    deadlocks. The streaming hot path (message append + emitDisplay on every assistant block) MUST snapshot-under-lock then
#    emit-after-drop, or every token serializes the whole chat.
#
# 4. SESSION I/O OUTSIDE THE CHAT LOCK. The AdapterSession handle is `Arc`. Clone it out of ChatState under the lock, drop the
#    lock, then await session methods. Session-internal locks (control-channel `pending`, codex jsonrpc `pending`, approval
#    `pending`) are LEAVES BELOW the session handle — only reached via the session Arc, never while holding the chat registry.
#
# 5. MANAGER SIBLINGS ARE INDEPENDENT LEAVES. BackgroundTaskTracker, LaunchRegistry/LaunchManager, TunnelManager, LspManager,
#    PushService, FileWatcherService, AdapterRegistry, ExternalSessionService each own their own SHARED_MAP(s) and never nest with
#    each other. If a code path needs both a chat lock and a sibling map, take the sibling map operation FIRST or (preferred) do it
#    entirely outside the chat lock. Never acquire the chat lock while holding a sibling map guard.
#
# 6. GIT PROJECT-LOCK IS ORTHOGONAL. `project-lock` (per-project FIFO async mutex) is acquired only inside git write paths and is
#    never nested with the chat lock (disjoint code). Keep it that way: do not call git-write under a chat lock, nor lock a chat
#    while holding a project lock.
#
# 7. SET-BEFORE-EMIT ORDER IS PART OF THE CONTRACT. Where TS mutates a map then emits (AdapterRegistry.applyRefresh, tracker.end,
#    launch status), mutate the shared state BEFORE emitting so a panicking/blocked subscriber can't leave the cache un-updated.
#
# 8. NO MODULE-LEVEL MUTABLE STATE. Every field that is a TS module-level `const map = new Map()` (git project-lock, auth pairing
#    maps, external-session-cache, resolve-executable memo) becomes an injected `Arc<…>` owned by a struct. `lazy_static`/`static mut`
#    are forbidden (plan §7.4).
#
# 9. INFLIGHT/SINGLE-FLIGHT GUARDS use a shared future, not a bare lock. loadingChats/startingChats/interruptingChats (chat),
#    spawning (lsp), inFlight (adapter, workflow-run), aborts (workflow-run) dedupe concurrent callers onto ONE in-progress future.
#    Model as `futures::future::Shared<BoxFuture>` stored in the entity/map, or a per-entity `tokio::sync::Notify`. Do not
#    reimplement as a held Mutex across the whole operation (that serializes unrelated work and risks holding across await).
#
# =====================================================================================================================
# DATA TABLE
# =====================================================================================================================
ts_file	field	mutation_sites	read_sites	class	rust_type
workflows/engine/engine.ts	inFlight	engine.ts:52 set, :51 delete (finally)	advance() per-run serialization (wake/boot/retry dedupe)	SHARED_MAP	Arc<DashMap<RunId, Shared<BoxFuture<()>>>> — one advance per run at a time (rule 9)
workflows/engine/engine.ts	aborts	engine.ts:62 set, :87 delete, :92 read (cancel)	cancelRun → abort	SHARED_MAP	Arc<DashMap<RunId, tokio_util::sync::CancellationToken>>
workflows/triggers/scheduler.ts	crons	scheduler.ts:37 set (arm), :44 delete (disarm)	sweep() looks up meta per due DB row	SHARED_MAP	Arc<Mutex<HashMap<String, CronMeta>>> keyed by "workflowId:index" (DB trigger_state is the durable source; this is the in-memory companion)
workflows/connectors/registry.ts	connectors	registry.ts:9 register (boot)	resolve, catalog	SINGLE_TASK	immutable after boot → Arc<HashMap<String, Connector>> (read-only)
workflows/agent-waits.ts	AgentWaitService.engine	bindEngine set-once	onChatFinished	SINGLE_TASK	Arc<WorkflowEngine> injected once (OnceCell); waits themselves live in workflows.db (DB)
workflows/credentials.ts	FileCredentialStore.cache	set/delete (:25,:31) + lazy load (:42,:46,:52)	get (:21), labels (:36); resolved during step exec (workflows/index.ts:77)	SHARED_MAP	Arc<Mutex<HashMap<String, Credentials>>> (or the whole store behind Arc<Mutex>); lazy-load once under lock. Runs advance concurrently (engine.inFlight serializes only per-run), so concurrent get()/set() would race without it
# --- db/ : all persisted rows are DB; the handle is shared. ---
db/index.ts	DatabaseManager.db (+ 6 repositories)	all repository writes	all repository reads (every route/manager)	DB	Arc<Db> — single rusqlite Connection, WAL, foreign_keys ON; all queries via tokio::task::spawn_blocking. Repositories borrow the shared handle
workflows/db.ts	WorkflowDb (run-store, interaction-store, trigger_state)	RunStore/InteractionStore/scheduler writes	engine advance, sweep, projection	DB	separate Arc<Db> for workflows.db (same handle discipline)
# --- misc module-level caches ---
plugins/builtin/claude/external-session-cache.ts	cache (module-level)	external-session-cache.ts:19 set, :23 clear	getCached (mtime+size validated), scanner	SHARED_MAP	inject Arc<Mutex<HashMap<SessionId, Entry>>> — process-lifetime cache, NO module global (rule 8)
git/project-lock.ts	locks (module-level)	project-lock.ts:15 set (chain a new tail per acquire)	acquireProjectLock FIFO wait	SHARED_MAP	Arc<DashMap<PathBuf, Arc<tokio::sync::Mutex<()>>>> — one async mutex per project path; orthogonal to the chat lock (rule 6)
# PORT STATUS: analysis artifact for docs/plans/2026-07-02-daemon-rust-port.md §6.4 (no .ts ported)
# confidence: high
# todos: 0
# notes: Classes verified against cited mutation sites (grep + read of each manager). The five chatId-keyed maps
# notes: (activeChats value, queuedRefs, MessageCache.cache, pendingPermissions, interruptedChats, displayCache) are
# notes: consolidated into ONE ChatState per rule 1 — a port agent must NOT give them separate per-field locks.
# notes: Session-internal state is SINGLE_TASK (owned by each session's reader-actor task) EXCEPT the control/jsonrpc/approval
# notes: `pending` maps and the status/threadId read surface, which are called out as leaf session-scoped shared state.
# notes: Module-level TS singletons (git project-lock, auth pairing maps, external-session-cache, resolve-executable memo)
# notes: become injected Arc<…> — lazy_static/static mut are forbidden (§7.4).
